trial,seed,X_inf_random,median_log10_ratio,abs_median_log10
33,33,4.492058145930405,0.14928396648195127,0.14928396648195127
34,34,0.13987961058113102,-1.357406988140602,1.357406988140602
35,35,3.4457006329488733,0.03411613994697537,0.03411613994697537
36,36,1.888267603119278,-0.22709786068254895,0.22709786068254895
37,37,7.071115012974339,0.34632649845814895,0.34632649845814895
38,38,4.909034343894889,0.18783466773822347,0.18783466773822347
39,39,5.06694837579894,0.20158507681619858,0.20158507681619858
40,40,7.325995103120705,0.36170522131309346,0.36170522131309346
41,41,9.546095919323845,0.4766643911278403,0.4766643911278403
42,42,7.762164880704037,0.3868214608840072,0.3868214608840072
43,43,6.557762700739016,0.3135942945114091,0.3135942945114091
44,44,1.3133985457713289,-0.384764871632366,0.384764871632366
45,45,5.773993503780305,0.25831488820562615,0.25831488820562615
46,46,9.065482339234089,0.45422951345285895,0.45422951345285895
47,47,7.443839746961349,0.3686356122255953,0.3686356122255953
48,48,3.938228735627386,0.09213953400015712,0.09213953400015712
49,49,3.692256503533749,0.06413046140844318,0.06413046140844318
50,50,7.895484649677574,0.3942173908014249,0.3942173908014249
51,51,9.430167843077125,0.47135801988508674,0.47135801988508674
52,52,6.196053252544084,0.2889537389645134,0.2889537389645134
53,53,0.21015724618623582,-1.1806170337224193,1.1806170337224193
54,54,2.3022702922517615,-0.1410050931840796,0.1410050931840796
55,55,8.33929661620401,0.4179680185889784,0.4179680185889784
56,56,7.2886478946390465,0.35948556779603935,0.35948556779603935
57,57,6.873250361239863,0.33400076084709396,0.33400076084709396
58,58,3.1592168256058235,-0.0035819689877716015,0.0035819689877716015
59,59,5.918696870797007,0.26906469519674214,0.26906469519674214
60,60,3.3104097457426374,0.01672034915071744,0.01672034915071744
61,61,3.806305400488648,0.07734222842427238,0.07734222842427238
62,62,6.132269651892532,0.28445984094126364,0.28445984094126364
63,63,5.64478578176612,0.24848606248261865,0.24848606248261865
64,64,9.440585182129995,0.47183751249678135,0.47183751249678135
65,65,0.5691757060883634,-0.7479150477416454,0.7479150477416454
66,66,9.24496539156572,0.46274388699906166,0.46274388699906166
67,67,4.201881849032298,0.12028243377357162,0.12028243377357162
68,68,4.8952305759810075,0.18661175011111705,0.18661175011111705
69,69,5.845686514635181,0.26367411910756083,0.26367411910756083
70,70,3.8692749676299147,0.08446819096420523,0.08446819096420523
71,71,2.608795406629297,-0.08672138159665999,0.08672138159665999
72,72,8.39458367129062,0.42083775948569585,0.42083775948569585
73,73,4.977098273953109,0.19381481335119505,0.19381481335119505
74,74,8.954344857545182,0.44887241357550817,0.44887241357550817
75,75,2.2115876471093587,-0.15845724721385723,0.15845724721385723
76,76,8.082681940659205,0.4043940866127589,0.4043940866127589
77,77,7.880729854570681,0.393405037753974,0.393405037753974
78,78,4.246744569520188,0.12489473738694509,0.12489473738694509
79,79,9.204063635030867,0.4608182099088481,0.4608182099088481
80,80,7.391264180300192,0.3655573224891378,0.3655573224891378
81,81,4.397721581945757,0.14006632815704934,0.14006632815704934
82,82,9.976623648614124,0.4958221867745813,0.4958221867745813
83,83,3.2325017665249165,0.006377368167239443,0.006377368167239443
84,84,7.347772565386364,0.36299430246108105,0.36299430246108105
85,85,0.5387976129888937,-0.7717357397025018,0.7717357397025018
86,86,6.193076951029259,0.2887450735734817,0.2887450735734817
87,87,5.7504886611116675,0.25654334871649354,0.25654334871649354
88,88,2.1418285669195174,-0.17237669599310157,0.17237669599310157
89,89,5.800193703919326,0.26028109483016293,0.26028109483016293
90,90,3.786094520448146,0.07503004927132573,0.07503004927132573
91,91,2.9025222709115726,-0.04038584197844359,0.04038584197844359
92,92,6.048556532232444,0.27849034137112905,0.27849034137112905
93,93,9.856354725887325,0.49055492244752325,0.49055492244752325
94,94,2.472742162956908,-0.10998256862649923,0.10998256862649923
95,95,5.46041942316885,0.23406460008730115,0.23406460008730115
96,96,7.318773320291111,0.36127689351767195,0.36127689351767195
97,97,6.775306716646155,0.3277675576850453,0.3277675576850453
98,98,9.442189856016771,0.47191132590763335,0.47191132590763335
99,99,5.1097036780291045,0.20523431253419996,0.20523431253419996
100,100,8.366318141969888,0.41937297254453737,0.41937297254453737
101,101,9.440971805544484,0.47185529793848197,0.47185529793848197
102,102,1.6839123355426064,-0.27684192433592886,0.27684192433592886
103,103,3.1955640039571804,0.001386117734465316,0.001386117734465316
104,104,8.401791642458402,0.4212105044663927,0.4212105044663927
105,105,6.418133802655291,0.30424736412722847,0.30424736412722847
106,106,9.825837769087023,0.48920818665407706,0.48920818665407706
107,107,6.520505602062552,0.31111986964661525,0.31111986964661525
108,108,8.574338791553089,0.4300392367504461,0.4300392367504461
109,109,5.4830482642860146,0.23586066603579187,0.23586066603579187
110,110,9.31187883395197,0.46587591358616653,0.46587591358616653
111,111,1.6212474239280956,-0.2933121036992508,0.2933121036992508
112,112,1.2529442287757884,-0.40522966267294913,0.40522966267294913
113,113,0.798723252177528,-0.6007650750627123,0.6007650750627123
114,114,7.306093917645884,0.36052384791490044,0.36052384791490044
115,115,7.053146439468924,0.3452214981638314,0.3452214981638314
116,116,1.8064606821264673,-0.24633288919640647,0.24633288919640647
117,117,8.762616424731215,0.43947239855580694,0.43947239855580694
118,118,9.313827481789172,0.4659667865970054,0.4659667865970054
119,119,9.566779953808638,0.4776043821168174,0.4776043821168174
120,120,8.552041436828285,0.4289083937514921,0.4289083937514921
121,121,6.364876507313327,0.3006285790754019,0.3006285790754019
122,122,8.270990512251695,0.41439611991934855,0.41439611991934855
123,123,6.85528344615662,0.3328640135961748,0.3328640135961748
124,124,7.874005828985287,0.393034329232565,0.393034329232565
125,125,8.532319887648642,0.4279057266192468,0.4279057266192468
126,126,0.1611431520897273,-1.295949548181519,1.295949548181519
127,127,0.7184190205603949,-0.6467835807123336,0.6467835807123336
128,128,6.6258750792423164,0.31808184094160624,0.31808184094160624
129,129,3.9047320816415327,0.08842983793508642,0.08842983793508642
130,130,4.587475922675385,0.15841239515340752,0.15841239515340752
131,131,6.499988949440683,0.30975121558205804,0.30975121558205804
132,132,1.511753112000934,-0.32368053143167097,0.32368053143167097
133,133,9.753997555067698,0.48602123967333655,0.48602123967333655
134,134,9.687877591432075,0.48306724003653156,0.48306724003653156
135,135,5.527500824239818,0.2393674132889111,0.2393674132889111
136,136,1.3616760071073375,-0.3690876175125058,0.3690876175125058
137,137,8.59600231050566,0.43113512083055766,0.43113512083055766
138,138,5.773889825487936,0.258307089908919,0.258307089908919
139,139,4.225948770155042,0.12276282521090767,0.12276282521090767
140,140,6.709438494362176,0.3235247733329639,0.3235247733329639
141,141,7.389335423142075,0.36544397815698204,0.36544397815698204
142,142,0.3206716499886956,-0.9971008363007794,0.9971008363007794
143,143,4.191869581571701,0.11924635959203048,0.11924635959203048
144,144,7.948342215992455,0.3971151546735267,0.3971151546735267
145,145,6.046242510222464,0.2783241596927611,0.2783241596927611
146,146,8.024990023105092,0.4012830984278636,0.4012830984278636
147,147,9.895918144976202,0.4922946916058187,0.4922946916058187
148,148,6.4107475507650795,0.30374727238829224,0.30374727238829224
149,149,0.9120544285648283,-0.5431406462796994,0.5431406462796994
150,150,0.1477382361604491,-1.3336684930267662,1.3336684930267662
151,151,4.968759040325582,0.19308653344891988,0.19308653344891988
152,152,2.263473746317263,-0.14838594117638126,0.14838594117638126
153,153,9.358269870562745,0.46803416234922784,0.46803416234922784
154,154,5.880081882654237,0.26622197113240986,0.26622197113240986
155,155,3.183650296028346,-0.00023604555545379819,0.00023604555545379819
156,156,1.4733290319008667,-0.3348616560278943,0.3348616560278943
157,157,2.7046079929395024,-0.07105707554962766,0.07105707554962766
158,158,9.694401528207637,0.48335960089166363,0.48335960089166363
159,159,8.118416702583872,0.406309936324648,0.406309936324648
160,160,5.590539215600335,0.2442922955159421,0.2442922955159421
161,161,4.739235100847308,0.1725468507056669,0.1725468507056669
162,162,0.8100062960450666,-0.5946730081311806,0.5946730081311806
163,163,8.085747019859857,0.4045587466428256,0.4045587466428256
164,164,0.8230987666273762,-0.5877094518019264,0.5877094518019264
165,165,4.6805488775453785,0.16713538208524067,0.16713538208524067
166,166,7.190788557397254,0.35361511594273537,0.35361511594273537
167,167,1.2449777835034153,-0.40799980116027385,0.40799980116027385
168,168,2.7752233298113564,-0.059863464992476086,0.059863464992476086
169,169,4.8173521952120195,0.1796469958956991,0.1796469958956991
170,170,7.895443170817775,0.3942151092331559,0.3942151092331559
171,171,1.114693904857856,-0.4560057763079976,0.4560057763079976
172,172,1.7852708998390459,-0.25145727673975393,0.25145727673975393
173,173,0.776233460787372,-0.6131690429550016,0.6131690429550016
174,174,9.215436632444066,0.46135451443125086,0.46135451443125086
175,175,5.676472097407743,0.25091710470684153,0.25091710470684153
176,176,9.097086053039245,0.45574090017627256,0.45574090017627256
177,177,4.911379696971133,0.1880421078551584,0.1880421078551584
178,178,7.63219293497045,0.3794879376863779,0.3794879376863779
179,179,9.18888833358074,0.4601015711455102,0.4601015711455102
180,180,5.80295788191091,0.2604880157279162,0.2604880157279162
181,181,7.8836697220328125,0.3935670189604168,0.3935670189604168
182,182,1.7431750750111954,-0.2618203952490617,0.2618203952490617
183,183,9.519320671726117,0.47544455416570025,0.47544455416570025
184,184,0.27603842752907615,-1.062191857968042,1.062191857968042
185,185,2.27382317355549,-0.14640471446151235,0.14640471446151235
186,186,5.517818885969658,0.2386060385977073,0.2386060385977073
187,187,2.6166390591483077,-0.08541758280721409,0.08541758280721409
188,188,1.0514986548410592,-0.481352681282797,0.481352681282797
189,189,4.919946682162537,0.18879899358825594,0.18879899358825594
190,190,5.363276732196955,0.2262688033711257,0.2262688033711257
191,191,9.728653351904006,0.48489132631159515,0.48489132631159515
192,192,6.624532341156821,0.3179938219509946,0.3179938219509946
193,193,5.1094979608574445,0.20521682744374894,0.20521682744374894
194,194,8.66082020955771,0.43439762042878177,0.43439762042878177
195,195,0.44006884626888365,-0.8596407780183879,0.8596407780183879
196,196,8.83221663800976,0.4429083102374835,0.4429083102374835
197,197,9.352204769142,0.46775260453498807,0.46775260453498807
198,198,8.00600077616262,0.400254225150719,0.400254225150719
199,199,6.771992386437582,0.32755505844980237,0.32755505844980237
200,200,6.503658022423466,0.30999629424281483,0.30999629424281483
201,201,9.908264074303602,0.4928361701295029,0.4928361701295029
202,202,3.528246249245049,0.04439748580001104,0.04439748580001104
203,203,7.831336189305184,0.390674465355379,0.390674465355379
204,204,5.41070741811791,0.23009264754150927,0.23009264754150927
205,205,9.09103758945994,0.4554520507594828,0.4554520507594828
206,206,8.633893149183761,0.4330452669157632,0.4330452669157632
207,207,2.8349403441546337,-0.05061747828586436,0.05061747828586436
208,208,9.546799447555246,0.47669639658568497,0.47669639658568497
209,209,2.9219454834341616,-0.03748929395230269,0.03748929395230269
210,210,7.246602640758819,0.3569730452033759,0.3569730452033759
211,211,4.522437464882013,0.1522111675372692,0.1522111675372692
212,212,5.768303484621891,0.25788669889026095,0.25788669889026095
213,213,6.543520718911629,0.3126500791460481,0.3126500791460481
214,214,1.0356051811759828,-0.4879671881604753,0.4879671881604753
215,215,9.11849078277162,0.4567615607210186,0.4567615607210186
216,216,9.205398342386239,0.4608811836167295,0.4608811836167295
217,217,8.5999257074946,0.43133329678132876,0.43133329678132876
218,218,9.806889803982779,0.48836989261546887,0.48836989261546887
219,219,6.912122395442698,0.3364500170256745,0.3364500170256745
220,220,8.917357785421434,0.4470747891879349,0.4470747891879349
221,221,4.603899379317834,0.1599644206012214,0.1599644206012214
222,222,3.834368702732522,0.0805324684341894,0.0805324684341894
223,223,8.87870103725668,0.44518802999153684,0.44518802999153684
224,224,5.454496104059096,0.23359323316741357,0.23359323316741357
225,225,6.0650332528459625,0.27967178359960687,0.27967178359960687
226,226,6.75306501771334,0.3263395283541696,0.3263395283541696
227,227,5.0189321260514985,0.19744991978182988,0.19744991978182988
228,228,6.647952523833078,0.3195265065630591,0.3195265065630591
229,229,8.82486551804839,0.4425466931830611,0.4425466931830611
230,230,0.18177352684914436,-1.2436307690535342,1.2436307690535342
231,231,5.522902988883566,0.2390060120816939,0.2390060120816939
232,232,5.837599827868605,0.2630729177165318,0.2630729177165318
233,233,1.0356875352751995,-0.48793265327258933,0.48793265327258933
234,234,8.024161428467986,0.4012382544272277,0.4012382544272277
235,235,5.039332205867489,0.1992115863975307,0.1992115863975307
236,236,8.29356457810126,0.4155798279330365,0.4155798279330365
237,237,4.828773652590706,0.18067544572336405,0.18067544572336405
238,238,4.17773092255075,0.11777906197557296,0.11777906197557296
239,239,0.250146891693929,-1.1049662919791132,1.1049662919791132
240,240,6.625230599729696,0.31803959633152884,0.31803959633152884
241,241,2.2834159113337584,-0.14457637973565604,0.14457637973565604
242,242,0.9554637614664598,-0.5229471828053524,0.5229471828053524
243,243,4.757762864678681,0.17424138951290769,0.17424138951290769
244,244,1.0123427216023975,-0.49783383794253383,0.49783383794253383
245,245,4.1345689549969284,0.11326883662608589,0.11326883662608589
246,246,2.5988636273992616,-0.08837791176363143,0.08837791176363143
247,247,7.610268670015194,0.37823858648536773,0.37823858648536773
248,248,6.571923162392212,0.3145310743865312,0.3145310743865312
249,249,9.496254101698803,0.4743909242741834,0.4743909242741834
250,250,2.11917855647334,-0.17699385194622666,0.17699385194622666
251,251,5.5552524519058695,0.24154239700446892,0.24154239700446892
252,252,5.6702134290175055,0.25043800348996714,0.25043800348996714
253,253,2.6252438335912363,-0.08399175567917042,0.08399175567917042
254,254,4.500276032341303,0.15007775008562463,0.15007775008562463
255,255,8.104751386037812,0.4055782946452152,0.4055782946452152
256,256,7.188225870483144,0.3534603124542196,0.3534603124542196
257,257,7.494155806321843,0.3715613152753131,0.3715613152753131
258,258,3.5775354245183864,0.050422540086067,0.050422540086067
259,259,6.037332430111052,0.27768368709319835,0.27768368709319835
260,260,9.322281953825597,0.466360831375225,0.466360831375225
261,261,3.5007825257139245,0.04100372980350206,0.04100372980350206
262,262,8.421518521241168,0.42222900539679875,0.42222900539679875
263,263,3.4390414013806643,0.033276001446136065,0.033276001446136065
264,264,3.85362224189067,0.08270773720203754,0.08270773720203754
265,265,3.2239840989491695,0.005231488427106631,0.005231488427106631
266,266,2.1335482104816035,-0.17405894192967478,0.17405894192967478
267,267,5.823766252971882,0.2620425327652031,0.2620425327652031
268,268,9.63064896647161,0.4804941505561747,0.4804941505561747
269,269,3.1755632340407094,-0.0013406375848846728,0.0013406375848846728
270,270,3.947175834705663,0.09312507060555651,0.09312507060555651
271,271,7.841597110721704,0.3912431224282844,0.3912431224282844
272,272,4.397973389723371,0.1400911945783385,0.1400911945783385
273,273,2.0026145658147065,-0.2015640320843015,0.2015640320843015
274,274,9.763387805385191,0.4864391372693443,0.4864391372693443
275,275,9.25670151321493,0.4632948571987792,0.4632948571987792
276,276,8.238575913118634,0.4126907450763161,0.4126907450763161
277,277,5.182342174948704,0.21136468207312792,0.21136468207312792
278,278,7.021396046924007,0.3432620676978614,0.3432620676978614
279,279,0.6000547013678275,-0.724970559972973,0.724970559972973
280,280,9.97582410439986,0.4957873802541206,0.4957873802541206
281,281,4.49763242228123,0.1498225562702577,0.1498225562702577
282,282,6.282837677103107,0.2949944367408443,0.2949944367408443
283,283,7.481889272656474,0.3708498738972734,0.3708498738972734
284,284,6.338478416090977,0.2988236130767209,0.2988236130767209
285,285,0.5135735671068097,-0.792558739598823,0.792558739598823
286,286,4.331873523446059,0.13351436543624584,0.13351436543624584
287,287,8.52785933659536,0.4276786255170407,0.4276786255170407
288,288,7.360635316286575,0.363753898361205,0.363753898361205
289,289,8.443970234712541,0.4233852910130501,0.4233852910130501
290,290,3.9883441253672327,0.09763122066375972,0.09763122066375972
291,291,2.0116142919527724,-0.1996166902223982,0.1996166902223982
292,292,7.346032935063523,0.3628914683990311,0.3628914683990311
293,293,6.953349421008519,0.339032651458901,0.339032651458901
294,294,6.5026909800108506,0.3099317132932708,0.3099317132932708
295,295,1.4987057630558118,-0.3274450253937842,0.3274450253937842
296,296,6.677964724358088,0.3214827178875927,0.3214827178875927
297,297,0.8380460909156621,-0.5798934980777285,0.5798934980777285
298,298,5.222006075244369,0.21467597002012084,0.21467597002012084
299,299,7.148687657909756,0.3510649194649892,0.3510649194649892
300,300,6.736663877820659,0.32528347628414667,0.32528347628414667
301,301,4.067332548659583,0.10614827943002038,0.10614827943002038
302,302,7.621488305560667,0.37887838486127773,0.37887838486127773
303,303,2.222880949492464,-0.15624519884594726,0.15624519884594726
304,304,5.663696825803966,0.24993859506610844,0.24993859506610844
305,305,7.18074540320006,0.3530081261571331,0.3530081261571331
306,306,0.6750975291871969,-0.6737948842198507,0.6737948842198507
307,307,6.3659112638788535,0.3006991778593245,0.3006991778593245
308,308,6.894741688203792,0.3353565972328856,0.3353565972328856
309,309,2.4121027987336263,-0.120765590144858,0.120765590144858
310,310,5.234069455746598,0.21567807867823222,0.21567807867823222
311,311,1.591518578317733,-0.3013496900738096,0.3013496900738096
312,312,5.538652111345393,0.2402426847809119,0.2402426847809119
313,313,6.3550419845884365,0.29995702134406266,0.29995702134406266
314,314,9.233167522486658,0.46218931255592677,0.46218931255592677
315,315,7.876327353464958,0.3931623551310328,0.3931623551310328
316,316,9.965612808497921,0.4953426069040082,0.4953426069040082
317,317,9.349475748859518,0.4676258567320882,0.4676258567320882
318,318,9.593153620223006,0.4787999963898214,0.4787999963898214
319,319,2.196442662169486,-0.16144153216997326,0.16144153216997326
320,320,8.157468667687095,0.40839401164374123,0.40839401164374123
321,321,6.62179028432757,0.31781401957101524,0.31781401957101524
322,322,3.155718338552981,-0.004063169107172443,0.004063169107172443
323,323,2.860245943478779,-0.04675802438217427,0.04675802438217427
324,324,2.5164438304599193,-0.10237416176750662,0.10237416176750662
325,325,4.738726278517782,0.17250022069287205,0.17250022069287205
326,326,0.5721202951801521,-0.7456740486841583,0.7456740486841583
327,327,6.407884355131783,0.30355326259162163,0.30355326259162163
328,328,9.28467275989788,0.4646051988296473,0.4646051988296473
329,329,2.458863770823333,-0.11242693466609797,0.11242693466609797
330,330,9.842302159095267,0.48993529103962774,0.48993529103962774
331,331,3.4658925270454994,0.03665368894055608,0.03665368894055608
332,332,1.3880030446213103,-0.3607709839658914,0.3607709839658914
333,333,9.198118097375927,0.4605375785877492,0.4605375785877492
334,334,4.5081180983507485,0.15083388193454966,0.15083388193454966
335,335,3.343866549045321,0.021087534056247494,0.021087534056247494
336,336,9.450463795144772,0.47229171993834707,0.47229171993834707
337,337,0.3845028972992085,-0.9182617860845536,0.9182617860845536
338,338,7.542983682943362,0.3743817655246768,0.3743817655246768
339,339,2.996367361194236,-0.02656634497680552,0.02656634497680552
340,340,8.30102377553263,0.41597025503288537,0.41597025503288537
341,341,6.145903658833168,0.28542434539390454,0.28542434539390454
342,342,6.031351011051684,0.2772532014454816,0.2772532014454816
343,343,7.891986592856356,0.39402493606610195,0.39402493606610195
344,344,7.0183435013681805,0.34307321751200387,0.34307321751200387
345,345,6.52306794946479,0.31129049978066997,0.31129049978066997
346,346,2.450349758711164,-0.11393332348544742,0.11393332348544742
347,347,2.8767321572156836,-0.04426197463730492,0.04426197463730492
348,348,2.200870004332278,-0.16056701126762601,0.16056701126762601
349,349,3.647677385478053,0.058855017969724685,0.058855017969724685
350,350,8.980112591981046,0.45012037913104097,0.45012037913104097
351,351,6.493916453257692,0.3093452942375642,0.3093452942375642
352,352,2.870407582413622,-0.04521783413269225,0.04521783413269225
353,353,7.906201079916342,0.3948064529194245,0.3948064529194245
354,354,6.235116969409139,0.29168320243679935,0.29168320243679935
355,355,2.1761716978893038,-0.16546824492023315,0.16546824492023315
356,356,2.862293924931576,-0.046447173919822095,0.046447173919822095
357,357,2.881170912922599,-0.04359238104796514,0.04359238104796514
358,358,6.1099865767310675,0.28287885340285673,0.28287885340285673
359,359,4.50507128588768,0.15054026469561307,0.15054026469561307
360,360,9.265254919415339,0.46369597005010127,0.46369597005010127
361,361,3.8780101765685444,0.08544754168573704,0.08544754168573704
362,362,1.4949250834810746,-0.3285419737045463,0.3285419737045463
363,363,9.510504437042995,0.47504214980033255,0.47504214980033255
364,364,0.6409895168873198,-0.6963104758480105,0.6963104758480105
365,365,7.615657641284815,0.37854600956563333,0.37854600956563333
366,366,1.5187133240991761,-0.321685599571511,0.321685599571511
367,367,3.8011086269091097,0.07674887819192446,0.07674887819192446
368,368,3.3185633667332053,0.01778871202665887,0.01778871202665887
369,369,8.002571930271028,0.40006818372153047,0.40006818372153047
370,370,8.322999873647447,0.4171184853176867,0.4171184853176867
371,371,3.333885873487591,0.019789326134256997,0.019789326134256997
372,372,7.03738913827905,0.3442501636433831,0.3442501636433831
373,373,9.415962159665563,0.47070330179868436,0.47070330179868436
374,374,1.294598464173759,-0.39102631525829534,0.39102631525829534
375,375,9.307287839803454,0.46566174251175757,0.46566174251175757
376,376,4.789320097101381,0.1771124616244736,0.1771124616244736
377,377,3.2236226898516858,0.005182801222054472,0.005182801222054472
378,378,5.687322372360302,0.25174644317887246,0.25174644317887246
379,379,6.2192522380067885,0.29057676839476665,0.29057676839476665
380,380,2.2533814224654027,-0.15032669317690267,0.15032669317690267
381,381,8.095426256338639,0.4050783182982796,0.4050783182982796
382,382,2.736898802554114,-0.06590266315087362,0.06590266315087362
383,383,0.4848212646024701,-0.8175797426840398,0.8175797426840398
384,384,4.552675637405546,0.15510530668923783,0.15510530668923783
385,385,3.299759486114168,0.015320883319319986,0.015320883319319986
386,386,2.402410499878599,-0.1225141854171317,0.1225141854171317
387,387,3.6156079815919933,0.05501993372142956,0.05501993372142956
388,388,2.0039804289868615,-0.2012679268565704,0.2012679268565704
389,389,0.19594902084422583,-1.2110183050688759,1.2110183050688759
390,390,6.381123638281664,0.30173575671031677,0.30173575671031677
391,391,0.14874689975246694,-1.3307134799816092,1.3307134799816092
392,392,2.5910154405059345,-0.08969140165972689,0.08969140165972689
393,393,3.866192605177548,0.0841220831012896,0.0841220831012896
394,394,7.967452618381533,0.3981580867268056,0.3981580867268056
395,395,0.8181875199305519,-0.5903085519384998,0.5903085519384998
396,396,3.8850260451652274,0.08623253192919898,0.08623253192919898
397,397,4.345272001059215,0.13485556445186395,0.13485556445186395
398,398,8.077059032867961,0.4040918543024089,0.4040918543024089
399,399,6.8449792009358505,0.33221073010830887,0.33221073010830887
400,400,2.071078228608929,-0.18696489938085695,0.18696489938085695
401,401,6.964470912901361,0.3397267261734402,0.3397267261734402
402,402,2.7215397096600173,-0.0683467272840764,0.0683467272840764
403,403,1.8583120524769476,-0.2340427591089543,0.2340427591089543
404,404,3.098753297478699,-0.01197440079993979,0.01197440079993979
405,405,8.887703232293543,0.44562814200348894,0.44562814200348894
406,406,0.8274204440169747,-0.5854351554229349,0.5854351554229349
407,407,1.6832637751234196,-0.27700922548410745,0.27700922548410745
408,408,6.030367947555394,0.27718240903948876,0.27718240903948876
409,409,3.1714878679044607,-0.001898348319999782,0.001898348319999782
410,410,4.615228117418342,0.1610317690942676,0.1610317690942676
411,411,1.2593531549918242,-0.4030138682002646,0.4030138682002646
412,412,7.04544684366241,0.3447471398733349,0.3447471398733349
413,413,0.5575827318853861,-0.756852087350692,0.756852087350692
414,414,4.503864314540499,0.1504238955656112,0.1504238955656112
415,415,7.716388726056036,0.3842526951154912,0.3842526951154912
416,416,0.12216055609065612,-1.4162304017046463,1.4162304017046463
417,417,9.532809067352026,0.4760594919022161,0.4760594919022161
418,418,3.2603486611864003,0.010102643214628657,0.010102643214628657
419,419,9.755365868230987,0.4860821592271336,0.4860821592271336
420,420,7.796524908749255,0.3887396680131866,0.3887396680131866
421,421,1.9043662108047266,-0.22341093554417632,0.22341093554417632
422,422,6.226757326263634,0.29110053768714583,0.29110053768714583
423,423,6.032102690073706,0.2773073235998723,0.2773073235998723
424,424,7.469928018132242,0.37015501415632635,0.37015501415632635
425,425,0.979075645205446,-0.5123451552232711,0.5123451552232711
426,426,5.454854226896896,0.23362174646428976,0.23362174646428976
427,427,5.507309892531388,0.2377781118977989,0.2377781118977989
428,428,6.4185798362045015,0.3042775447349281,0.3042775447349281
429,429,5.565248135034306,0.24232313005883024,0.24232313005883024
430,430,7.506534527191531,0.37227808380629457,0.37227808380629457
431,431,0.672723013875975,-0.6753251175570234,0.6753251175570234
432,432,6.617297766980807,0.31751927486339165,0.31751927486339165
433,433,3.7606479812369606,0.07210128008567075,0.07210128008567075
434,434,2.4021808286116864,-0.12255570610312899,0.12255570610312899
435,435,7.65878568789422,0.38099851431875,0.38099851431875
436,436,2.6311806177347496,-0.08301074141216412,0.08301074141216412
437,437,2.551848669278401,-0.09630648660958895,0.09630648660958895
438,438,8.60467793311878,0.4315732169167694,0.4315732169167694
439,439,9.720273184384677,0.4845170680480853,0.4845170680480853
440,440,9.76382077084768,0.486458395988327,0.486458395988327
441,441,2.1301321962512776,-0.17475484608113243,0.17475484608113243
442,442,4.347187433132936,0.1350469628932001,0.1350469628932001
443,443,0.7468059680928882,-0.6299536227709935,0.6299536227709935
444,444,8.260115529133598,0.41382471884933325,0.41382471884933325
445,445,5.301324579600581,0.22122299248973368,0.22122299248973368
446,446,7.325759844387592,0.36169127464663814,0.36169127464663814
447,447,6.427939102862387,0.30491035096089597,0.30491035096089597
448,448,0.4208169602693531,-0.8790681677671868,0.8790681677671868
449,449,8.902639683491406,0.4463573938104202,0.4463573938104202
450,450,4.974361275840018,0.19357592111603722,0.19357592111603722
451,451,4.076182786193565,0.10709224789565801,0.10709224789565801
452,452,9.600256375710734,0.47912142834548666,0.47912142834548666
453,453,1.9335098397034223,-0.2168150161667157,0.2168150161667157
454,454,1.2177242443060783,-0.4176124500041686,0.4176124500041686
455,455,4.144991444889747,0.11436223579716182,0.11436223579716182
456,456,4.74976511921118,0.1735107311231843,0.1735107311231843
